247  0  0  3.6  5.258220041031286
247  0  0  4.5  5.233358778039036
247  0  0  5.8  5.075995044490487
247  0  0  8  4.524442966870144
247  0  0  24  3.329179878277956
266  0  0  3.6  5.272460480145897
266  0  0  4.5  5.124214308613968
266  0  0  5.8  4.837981369206028
266  0  0  8  3.69167076559452
266  0  0  24  2.543977197266605
272  0  0  3.6  4.675497045837315
272  0  0  4.5  4.7006650504651
272  0  0  5.8  4.152212821474962
272  0  0  8  3.067169905218312
272  0  0  24  1.771658354801227
134  0  0  3.6  5.263860308383979
134  0  0  4.5  5.171762706792523
134  0  0  5.8  4.569336146519339
134  0  0  8  3.676158599416272
134  0  0  24  2.579057351494556
281  0  0  3.6  5.792930276369468
281  0  0  4.5  5.102259732725917
281  0  0  5.8  5.027274084866662
281  0  0  8  4.99600140767811
281  0  0  24  2.296450821633263
123  0  0  3.6  4.84866866712789
123  0  0  4.5  4.684005137227076
123  0  0  5.8  4.140574514062888
123  0  0  8  3.528491313467843
123  0  0  24  0
GK_25  0  0  3.6  5.33796202890233
GK_25  0  0  4.5  5.209225098322316
GK_25  0  0  5.8  4.930364071858605
GK_25  0  0  8  4.469822015978163
GK_25  0  0  24  2.568389534948689
GK_57  0  0  3.6  5.112092005353048
GK_57  0  0  4.5  5.140604724802137
GK_57  0  0  5.8  4.542183900475724
GK_57  0  0  8  3.911877568143899
GK_57  0  0  24  2.19922925447644
GK_78  0  0  3.6  5.215555628809424
GK_78  0  0  4.5  5.171762706792523
GK_78  0  0  5.8  4.974338009678863
GK_78  0  0  8  4.547426873790833
GK_78  0  0  24  3.079544824538431
GK_132  0  0  3.6  4.277410588173196
GK_132  0  0  4.5  4.379486813717274
GK_132  0  0  5.8  4.239839850913912
GK_132  0  0  8  3.815295448304988
GK_132  0  0  24  2.555141090797098
GK_376  0  0  3.6  5.351641726193521
GK_376  0  0  4.5  5.276640735553452
GK_376  0  0  5.8  4.908409495970555
GK_376  0  0  8  4.240535864991681
GK_376  0  0  24  3.149655443383881
GK_393  0  0  3.6  4.932677895489899
GK_393  0  0  4.5  4.944917909683075
GK_393  0  0  5.8  4.732318236914874
GK_393  0  0  8  4.275686254228839
GK_393  0  0  24  2.490218407029813
GK_517  0  0  3.6  4.694203403490559
GK_517  0  0  4.5  4.821578786234568
GK_517  0  0  5.8  4.497216754959201
GK_517  0  0  8  4.20693965065926
GK_517  0  0  24  2.299578717849289
GK_1456  0  0  3.6  5.015582448327172
GK_1456  0  0  4.5  4.75486099449057
GK_1456  0  0  5.8  4.607379500306574
GK_1456  0  0  8  4.034093446416725
GK_1456  0  0  24  0
GK_1555  0  0  3.6  5.013982835167379
GK_1555  0  0  4.5  5.006574810747167
GK_1555  0  0  5.8  4.366092641420042
GK_1555  0  0  8  3.872226541792706
GK_1555  0  0  24  1.577703729096935
GK_1665  0  0  3.6  4.880350015134583
GK_1665  0  0  4.5  4.962292005752498
GK_1665  0  0  5.8  4.542183900475724
GK_1665  0  0  8  3.982298000858733
GK_1665  0  0  24  0.072844481077428
GK_1672  0  0  3.6  5.156295667845102
GK_1672  0  0  4.5  5.013998828826374
GK_1672  0  0  5.8  4.42925407134044
GK_1672  0  0  8  3.732701689397463
GK_1672  0  0  24  3.871386712207232
GK_2034  0  0  3.6  3.963398389297926
GK_2034  0  0  4.5  3.843096734971036
GK_2034  0  0  5.8  3.535653033316767
GK_2034  0  0  8  3.026416776804504
GK_2034  0  0  24  1.712004735592249
GK_2035  0  0  3.6  4.273329938858526
GK_2035  0  0  4.5  4.125825792770547
GK_2035  0  0  5.8  3.860668573799841
GK_2035  0  0  8  3.229159330452682
GK_2035  0  0  24  0.951756533386693
GK_2343  0  0  3.6  5.134684518832425
GK_2343  0  0  4.5  5.053150952788522
GK_2343  0  0  5.8  4.812724573991805
GK_2343  0  0  8  4.335123442080706
GK_2343  0  0  24  2.552539218919551
GK_2509  0  0  3.6  5.725330107395259
GK_2509  0  0  4.5  5.772240587993291
GK_2509  0  0  5.8  5.092795272706496
GK_2509  0  0  8  4.506893327353746
GK_2509  0  0  24  3.480770809657696
GK_2812  0  0  3.6  4.283010662479205
GK_2812  0  0  4.5  4.296462228587889
GK_2812  0  0  5.8  3.85848206455248
GK_2812  0  0  8  3.505605255776108
GK_2812  0  0  24  1.9628681217905
GK_2935  0  0  3.6  5.399333716531396
GK_2935  0  0  4.5  5.255040411717222
GK_2935  0  0  5.8  5.06159515050722
GK_2935  0  0  8  4.473788203195764
GK_2935  0  0  24  1.98887743510176
GK_2948  0  0  3.6  5.01879945919917
GK_2948  0  0  4.5  4.849714360489036
GK_2948  0  0  5.8  4.287643146989349
GK_2948  0  0  8  3.478797422303619
GK_2948  0  0  24  2.743920630787406
GK_2975  0  0  3.6  4.794375197323618
GK_2975  0  0  4.5  4.792150079210018
GK_2975  0  0  5.8  4.509247842380737
GK_2975  0  0  8  4.067169905218312
GK_2975  0  0  24  0
GK_3168  0  0  3.6  5.10219876475094
GK_3168  0  0  4.5  4.936484742146212
GK_3168  0  0  5.8  4.552841968657781
GK_3168  0  0  8  3.977188595080253
GK_3168  0  0  24  2.478577398521042
GK_3273  0  0  3.6  5.118137965852387
GK_3273  0  0  4.5  5.0240991557307
GK_3273  0  0  5.8  4.793526111950598
GK_3273  0  0  8  4.232461100183559
GK_3273  0  0  24  3.041938167099608
GK_3319  0  0  3.6  4.552025521712022
GK_3319  0  0  4.5  4.472792702456505
GK_3319  0  0  5.8  4.263430299522895
GK_3319  0  0  8  3.789404085923842
GK_3319  0  0  24  2.007576516822576
GK_3388  0  0  3.6  5.47892991197913
GK_3388  0  0  4.5  5.352640436220717
GK_3388  0  0  5.8  4.908409495970555
GK_3388  0  0  8  3.941840791521342
GK_3388  0  0  24  2.786962260595437
GK_3494  0  0  3.6  5.081195818175559
GK_3494  0  0  4.5  4.910155803423863
GK_3494  0  0  5.8  4.431288241250892
GK_3494  0  0  8  3.765359505962659
GK_3494  0  0  24  2.278602199702593
GK_3590  0  0  3.6  4.792453537188746
GK_3590  0  0  4.5  4.787680456754864
GK_3590  0  0  5.8  4.333156583325056
GK_3590  0  0  8  3.813549538488714
GK_3590  0  0  24  2.050426277325127
GK_3746  0  0  3.6  5.318217970706572
GK_3746  0  0  4.5  5.245947905347056
GK_3746  0  0  5.8  4.817659791667317
GK_3746  0  0  8  4.323693980299925
GK_3746  0  0  24  3.339645311956121
GK_3767  0  0  3.6  5.106129058379372
GK_3767  0  0  4.5  5.069856646291375
GK_3767  0  0  5.8  4.736415385055919
GK_3767  0  0  8  4.173755439845732
GK_3767  0  0  24  2.594494321675403
GK_3874  0  0  3.6  4.69650329138214
GK_3874  0  0  4.5  4.660155526733547
GK_3874  0  0  5.8  4.492496116286617
GK_3874  0  0  8  4.071882007306125
GK_3874  0  0  24  0.696096350250184
GK_3942  0  0  3.6  5.753330191933499
GK_3942  0  0  4.5  5.560240405985683
GK_3942  0  0  5.8  5.439595332567251
GK_3942  0  0  8  4.922001456524499
GK_3942  0  0  24  3.118326512963063
GK_4036  0  0  3.6  3.887331060267634
GK_4036  0  0  4.5  3.943006118707779
GK_4036  0  0  5.8  3.762499973243797
GK_4036  0  0  8  3.337154893411363
GK_4036  0  0  24  0.79445137848901
GK_4190  0  0  3.6  4.402837680260711
GK_4190  0  0  4.5  4.503268973125632
GK_4190  0  0  5.8  4.34302733735135
GK_4190  0  0  8  3.722692813913915
GK_4190  0  0  24  1.733828025360223
GK_4191  0  0  3.6  4.580495377378536
GK_4191  0  0  4.5  4.526194295087746
GK_4191  0  0  5.8  4.109360321557694
GK_4191  0  0  8  3.701318454533949
GK_4191  0  0  24  0
GK_4449  0  0  3.6  5.278290023806621
GK_4449  0  0  4.5  5.254548077108974
GK_4449  0  0  5.8  4.946754488046775
GK_4449  0  0  8  4.379275405925964
GK_4449  0  0  24  3.28264755346732
GK_4832  0  0  3.6  5.023670102570511
GK_4832  0  0  4.5  5.00412807480008
GK_4832  0  0  5.8  4.327500575247043
GK_4832  0  0  8  3.817927544130732
GK_4832  0  0  24  0
GK_4931  0  0  3.6  4.499161732556665
GK_4931  0  0  4.5  4.51418538761473
GK_4931  0  0  5.8  4.45755346773343
GK_4931  0  0  8  3.807493541209368
GK_4931  0  0  24  1.78770464450596
GK_4972  0  0  3.6  5.628930164010828
GK_4972  0  0  4.5  5.386640624963537
GK_4972  0  0  5.8  5.027274084866662
GK_4972  0  0  8  4.342422680822207
GK_4972  0  0  24  2.139098421821245
GK_5051  0  0  3.6  4.740130839066866
GK_5051  0  0  4.5  4.829666440477907
GK_5051  0  0  5.8  4.744727494896694
GK_5051  0  0  8  4.227913472432839
GK_5051  0  0  24  1.766568421449764
GK_5219  0  0  3.6  5.665729526884956
GK_5219  0  0  4.5  5.614640446764922
GK_5219  0  0  5.8  5.307994985116415
GK_5219  0  0  8  4.500490835744615
GK_5219  0  0  24  3.262233088647343
GK_5292  0  0  3.6  5.296263394818522
GK_5292  0  0  4.5  5.182666069802848
GK_5292  0  0  5.8  5.056376466570969
GK_5292  0  0  8  4.400624990837139
GK_5292  0  0  24  2.898870576462597
GK_5313  0  0  3.6  5.725330107395259
GK_5313  0  0  4.5  5.772240587993291
GK_5313  0  0  5.8  5.092795272706496
GK_5313  0  0  8  4.506893327353746
GK_5313  0  0  24  3.466353071303268
GK_5426  0  0  3.6  5.411125241260954
GK_5426  0  0  4.5  5.553040534854796
GK_5426  0  0  5.8  5.234394930914937
GK_5426  0  0  8  4.828801546476496
GK_5426  0  0  24  2.959544423308735
--  0  0  3.6  5.193279234098272
--  0  0  4.5  5.029238795383111
--  0  0  5.8  4.840589752313557
--  0  0  8  4.039922990077449
--  0  0  24  2.959544423308735
GK_5463  0  0  3.6  5.550929595597974
GK_5463  0  0  4.5  5.327840441551744
GK_5463  0  0  5.8  4.873177119517148
GK_5463  0  0  8  4.170770586296269
GK_5463  0  0  24  2.841839458376608
GK_5488  0  0  3.6  5.488529758316239
GK_5488  0  0  4.5  5.345840606310377
GK_5488  0  0  5.8  4.902335348258362
GK_5488  0  0  8  4.354362800066377
GK_5488  0  0  24  0
GK_5493  0  0  3.6  4.809065249932992
GK_5493  0  0  4.5  4.812068308044525
GK_5493  0  0  5.8  4.706589401206211
GK_5493  0  0  8  4.208018643715899
GK_5493  0  0  24  3.016041108293602
GK_5722  0  0  3.6  5.156295667845102
GK_5722  0  0  4.5  5.124214308613968
GK_5722  0  0  5.8  4.726244089202681
GK_5722  0  0  8  4.110676711744442
GK_5722  0  0  24  2.716585215410876
GK_5777  0  0  3.6  5.369370493153953
GK_5777  0  0  4.5  5.171762706792523
GK_5777  0  0  5.8  4.803019265484427
GK_5777  0  0  8  4.254737494894711
GK_5777  0  0  24  2.356795184919895
GK_6016  0  0  3.6  5.03357839123076
GK_6016  0  0  4.5  5.102259732725917
GK_6016  0  0  5.8  4.873177119517148
GK_6016  0  0  8  4.332237753843218
GK_6016  0  0  24  2.1053966288844
GK_6143  0  0  3.6  5.154085513039985
GK_6143  0  0  4.5  5.0813618086967
GK_6143  0  0  5.8  4.805425335250305
GK_6143  0  0  8  4.322286217375534
GK_6143  0  0  24  2.134863799116076
GK_4766  0  0  3.6  5.395473295718158
GK_4766  0  0  4.5  5.442640775460324
GK_4766  0  0  5.8  4.917683040099517
GK_4766  0  0  8  4.29241670302465
GK_4766  0  0  24  2.579057351494556
GK_4783  0  0  3.6  5.023670102570511
GK_4783  0  0  4.5  5.0240991557307
GK_4783  0  0  5.8  4.337242168318426
GK_4783  0  0  8  3.824578431874095
GK_4783  0  0  24  2.743920630787406
GK_4794  0  0  3.6  5.165250510498028
GK_4794  0  0  4.5  5.105328964453594
GK_4794  0  0  5.8  4.533067939482273
GK_4794  0  0  8  4.029772072634083
GK_4794  0  0  24  0
YB_791  0  0  3.6  5.195698708221685
YB_791  0  0  4.5  5.171762706792523
YB_791  0  0  5.8  4.893380505605435
YB_791  0  0  8  4.382492416797962
YB_791  0  0  24  3
YB_863  0  0  3.6  4.646462481319845
YB_863  0  0  4.5  4.504811761539913
YB_863  0  0  5.8  4.256558408018261
YB_863  0  0  8  3.466479003685881
YB_863  0  0  24  -0.774299771821512
RF_148  0  0  3.6  5.12017213576284
RF_148  0  0  4.5  5.143958366809725
RF_148  0  0  5.8  4.864798187944378
RF_148  0  0  8  4.354362800066377
RF_148  0  0  24  1.674762663364242
RF_181  0  0  3.6  4.754824790277931
RF_181  0  0  4.5  4.7426647161301
RF_181  0  0  5.8  4.585026652029182
RF_181  0  0  8  4.170770586296269
RF_181  0  0  24  1.715199703997672
RF_232  0  0  3.6  5.287183736966603
RF_232  0  0  4.5  5.168188246434226
RF_232  0  0  5.8  4.940123909147762
RF_232  0  0  8  4.437496350790266
RF_232  0  0  24  1.652949109570316
RF_254  0  0  3.6  5.566929740588869
RF_254  0  0  4.5  5.579040108338481
RF_254  0  0  5.8  5.296795377269855
RF_254  0  0  8  4.766921718013712
RF_254  0  0  24  1.483823406550091
RF_401  0  0  3.6  5.391646887865106
RF_401  0  0  4.5  5.380640673207362
RF_401  0  0  5.8  4.988815833047486
RF_401  0  0  8  4.26941926984119
RF_401  0  0  24  2.727443142999085
RF_483  0  0  3.6  4.915797360209081
RF_483  0  0  4.5  4.964513465746456
RF_483  0  0  5.8  4.812724573991805
RF_483  0  0  8  4.237056851872708
RF_483  0  0  24  0
RF_537  0  0  3.6  5.516929640647788
RF_537  0  0  4.5  5.496640610972862
RF_537  0  0  5.8  5.171195008016353
RF_537  0  0  8  4.718823011638134
RF_537  0  0  24  2.450514490617431
RF_557  0  0  3.6  5.469329890931361
RF_557  0  0  4.5  5.430640421902217
RF_557  0  0  5.8  5.297995274831019
RF_557  0  0  8  4.834801873639195
RF_557  0  0  24  0
RF_773  0  0  3.6  5.549730058448949
RF_773  0  0  4.5  5.395440415775443
RF_773  0  0  5.8  4.914569804675374
RF_773  0  0  8  4.092913409816643
RF_773  0  0  24  2.383787504187749
RF_819  0  0  3.6  4.868768142584768
RF_819  0  0  4.5  4.729503270072128
RF_819  0  0  5.8  4.530498142150529
RF_819  0  0  8  4.089610774266557
RF_819  0  0  24  1.906422030554884
RF_834  0  0  3.6  5.181380010798565
RF_834  0  0  4.5  5.093180074873999
RF_834  0  0  5.8  4.963787827345556
RF_834  0  0  8  4.483865093361632
RF_834  0  0  24  2.345913451056244
RF_870  0  0  3.6  5.154085513039985
RF_870  0  0  4.5  5.064216378938682
RF_870  0  0  5.8  4.815185172539461
RF_870  0  0  8  4.119397777523139
RF_870  0  0  24  1.135194438250358
RF_907  0  0  3.6  5.079335881791435
RF_907  0  0  4.5  4.920094325958042
RF_907  0  0  5.8  4.856577857697687
RF_907  0  0  8  4.304388825104538
RF_907  0  0  24  1.77212404777815
RF_948  0  0  3.6  5.00764265713636
RF_948  0  0  4.5  5.130696436141888
RF_948  0  0  5.8  4.746830619984458
RF_948  0  0  8  4.40400473148852
RF_948  0  0  24  1.785962051085105
RF_963  0  0  3.6  5.126332444467659
RF_963  0  0  4.5  5.05864842469974
RF_963  0  0  5.8  4.714344865902973
RF_963  0  0  8  4.141071854085286
RF_963  0  0  24  1.611836348310607
RF_1000  0  0  3.6  5.595729690409566
RF_1000  0  0  4.5  5.391840804424378
RF_1000  0  0  5.8  4.881720893060442
RF_1000  0  0  8  3.831786804524269
RF_1000  0  0  24  0
RF_1057  0  0  3.6  5.077483876929842
RF_1057  0  0  4.5  5.133974145903124
RF_1057  0  0  5.8  5.099595345741309
RF_1057  0  0  8  4.554566121931185
RF_1057  0  0  24  2.150339910794124
RF_1143  0  0  3.6  5.453729743227675
RF_1143  0  0  4.5  5.245947905347056
RF_1143  0  0  5.8  5.188395272899275
RF_1143  0  0  8  4.592136608760314
RF_1143  0  0  24  0.811815078971255
RF_1212  0  0  3.6  4.969985243607734
RF_1212  0  0  4.5  4.951352019688485
RF_1212  0  0  5.8  4.873177119517148
RF_1212  0  0  8  4.332237753843218
RF_1212  0  0  24  3.638035211453894
RF_1378  0  0  3.6  5.89652997139329
RF_1378  0  0  4.5  5.707040428041699
RF_1378  0  0  5.8  5.273194859483248
RF_1378  0  0  8  4.669229896546274
RF_1378  0  0  24  2.690571783045959
RF_1400  0  0  3.6  5.355130054039343
RF_1400  0  0  4.5  5.285840567647994
RF_1400  0  0  5.8  5.155195005295585
RF_1400  0  0  8  4.416045349704633
RF_1400  0  0  24  2.066644039892383
RF_1419  0  0  3.6  5.468529722914644
RF_1419  0  0  4.5  5.442640775460324
RF_1419  0  0  5.8  5.30279492441629
RF_1419  0  0  8  4.862801504537512
RF_1419  0  0  24  2.986287435936824
RF_1424  0  0  3.6  5.351641726193521
RF_1424  0  0  4.5  5.365040763830716
RF_1424  0  0  5.8  5.092795272706496
RF_1424  0  0  8  4.621912998630078
RF_1424  0  0  24  2.577680822665753
RF_1431  0  0  3.6  5.746129819795546
RF_1431  0  0  4.5  5.789840989814762
RF_1431  0  0  5.8  5.177195391754776
RF_1431  0  0  8  4.330802068298064
RF_1431  0  0  24  2.802440712184381
RF_1489  0  0  3.6  5.622929616442713
RF_1489  0  0  4.5  5.560240405985683
RF_1489  0  0  5.8  5.209995254676514
RF_1489  0  0  8  4.763026674130188
RF_1489  0  0  24  2.77997219427527
RF_1493  0  0  3.6  5.582129701087481
RF_1493  0  0  4.5  5.457040251589786
RF_1493  0  0  5.8  4.887511571941338
RF_1493  0  0  8  4.071882007306125
RF_1493  0  0  24  2.422710150634632
RF_1531  0  0  3.6  5.006071970137129
RF_1531  0  0  4.5  4.964513465746456
RF_1531  0  0  5.8  4.669762733250232
RF_1531  0  0  8  4.158068154922408
RF_1531  0  0  24  0.883705411967804
RF_1540  0  0  3.6  5.223242457475715
RF_1540  0  0  4.5  5.292240787939795
RF_1540  0  0  5.8  4.967276155191376
RF_1540  0  0  8  4.419547743540703
RF_1540  0  0  24  2.267359539284708
RF_1618  0  0  3.6  5.009219045371316
RF_1618  0  0  4.5  4.955695000699267
