1 3.6 -0.076728783671072
1 4.5 -0.025576261223691
1 5.8 0.177021921216479
1 8 1.214541374703753
1 24 1.88263065661876
2 3.6 0.183392480568497
2 4.5 0.061130826856164
2 5.8 0.525948298878534
2 8 1.502200065010948
2 24 2.318107329015126
3 3.6 0.007494071239638
3 4.5 0.002498023746547
3 5.8 0.521289827051962
3 8 1.305676224030794
3 24 1.923173185539604
4 3.6 -0.890365341838503
4 4.5 -0.2967884472795
4 5.8 -0.305437556388014
4 8 -0.382956029323697
4 24 1.836990270308244
5 3.6 -0.101354821224398
5 4.5 -0.033784940408133
5 5.8 0.426010925788288
5 8 0.929302976259096
6 3.6 -0.047464922243197
6 4.5 -0.015821640747731
6 5.8 0.179404628748212
6 8 0.531155534504418
6 24 1.952983729120984
7 3.6 0.188409552800451
7 4.5 0.062803184266816
7 5.8 0.577589251625462
7 8 1.099104433833048
7 24 2.3321484610876
8 3.6 0.079951090601472
8 4.5 0.026650363533825
8 5.8 0.140440303679718
8 8 0.458560289443511
8 24 1.446838052283006
9 3.6 0.298754811942937
9 4.5 0.099584937314312
9 5.8 0.155597143149905
9 8 0.471350395634593
9 24 1.251900466729577
10 3.6 0.033138987666717
10 4.5 0.011046329222239
10 5.8 0.295642811837368
10 8 0.854725292692006
10 24 1.4660014278869
11 3.6 0.164000494916586
11 4.5 0.054666831638862
11 5.8 0.183631747439296
11 8 0.531472580001093
11 24 1.837336140787214
12 3.6 0.336703547742832
12 4.5 0.112234515914277
12 5.8 0.352961790221876
12 8 0.53444774439758
12 24 1.962204390794644
13 3.6 -0.24544170712808
13 4.5 -0.081813902376027
13 5.8 -0.017967165159799
13 8 0.446527738605813
14 3.6 0.134528436996501
14 4.5 0.044842812332167
14 5.8 0.60169022469152
14 8 0.986765174194623
14 24 2.801683700477486
15 3.6 0.268553459553694
15 4.5 0.089517819851231
15 5.8 0.425991168160238
15 8 0.877085917652991
15 24 4.306935151021388
16 3.6 -0.06780478490127
16 4.5 -0.022601594967089
16 5.8 0.478508405551075
16 8 1.066269637369816
16 24 0.447980328147139
17 3.6 -0.034812007863513
17 4.5 -0.011604002621171
17 5.8 0.21220494206533
17 8 0.612650048453357
17 24 1.447457803252705
18 3.6 -0.075615745505145
18 4.5 -0.025205248501715
18 5.8 0.156317213501222
18 8 0.679035306724146
18 24 2.476833817377228
19 3.6 0.023340124560971
19 4.5 0.007780041520324
19 5.8 0.164571663349271
19 8 0.533381645136135
19 24 1.836361581884384
20 3.6 0.216006194523867
20 4.5 0.072002064841289
20 5.8 0.667812623160316
20 8 1.144923418388828
20 24 1.691441649671972
21 3.6 0.165817822789847
21 4.5 0.055272607596615
21 5.8 0.409618014664256
21 8 0.653703673316391
21 24 1.716836520889093
22 3.6 -0.070799483594435
22 4.5 -0.02359982786481
22 5.8 0.086210676377426
22 8 0.565226473564643
22 24 2.570532955245742
23 3.6 -0.107987174438378
23 4.5 -0.035995724812793
23 5.8 0.442440731719127
23 8 1.142495306280621
23 24 1.397767811383927
24 3.6 0.14230279645642
24 4.5 0.047434265485474
24 5.8 0.246701745346986
24 8 0.579988532385174
25 3.6 -0.102930560280271
25 4.5 -0.034310186760091
25 5.8 0.265697829760573
25 8 0.732560053213863
25 24 1.751566963360167
26 3.6 0.004582258444291
26 4.5 0.00152741948143
26 5.8 0.148465706293766
26 8 0.600739567936568
26 24 1.311658214607613
27 3.6 0.026791244743546
27 4.5 0.008930414914516
27 5.8 0.134658060880357
27 8 0.499893124355175
27 24 1.802116407043533
28 3.6 -0.043793740010798
28 4.5 -0.014597913336932
28 5.8 0.345998269945461
28 8 1.203775824270437
28 24 1.879050068783435
29 3.6 -0.110919548500721
29 4.5 -0.036973182833574
29 5.8 0.35825962237163
29 8 0.915397207535626
29 24 1.922550227382786
30 3.6 0.138480852975999
30 4.5 0.046160284325332
30 5.8 0.417049400787374
30 8 0.827865295499478
30 24 2.111384270250159
31 3.6 0.037235375587549
31 4.5 0.012411791862515
31 5.8 0.357065148574488
31 8 0.742239809817644
31 24 1.246684191748541
32 3.6 0.091231855494829
32 4.5 0.030410618498276
32 5.8 0.280217122765965
32 8 0.734085917851916
32 24 1.833742749609339
33 3.6 0.091118826653929
33 4.5 0.030372942217976
33 5.8 0.114397595697138
33 8 0.426220554553392
33 24 3.322401925196427
34 3.6 -0.143994205294899
34 4.5 -0.047998068431632
