309.51639	19.41761	9.0817692E-4	3.9033654	1
305.27151	13.34017	9.1785101E-4	4.4233906	1
305.79718	13.2697	0.0038896532	6.791116	1
328.49146	-14.05211	0.0030098692	6.9048311	1
329.73874	-9.5726004	0.0043050161	7.074194	1
321.44281	15.02798	0.0032883276	7.1135546	1
25.342421	-18.39106	2.2789753E-5	6.6410592	1
297.22565	-14.41233	0.0046666688	7.4351318	1
316.01474	12.93646	0.0038399724	7.4729867	1
311.75131	13.81681	0.0091058999	7.4696206	1
308.61121	18.83847	0.010486634	7.5431832	1
29.351049	-16.012159	0.0058513848	7.606203	1
303.79514	12.51603	0.005914629	7.7273666	1
315.37952	17.32958	0.0072120697	7.9097253	1
307.70099	14.70772	0.0090816365	7.981558	1
296.21005	19.090441	0.0056815738	8.0607625	1
307.08154	19.60281	0.0094785371	8.1305825	1
307.358	19.71454	0.01162885	8.1211268	1
318.6936	13.80806	0.0047867782	8.1444434	1
304.13879	16.591829	0.0063158313	8.1614063	1
343.30035	19.173611	0.0064990533	8.1568806	1
329.12906	-7.0970101	0.0084306453	8.1608761	1
325.34283	-7.2819099	0.012048792	8.1862084	1
305.1694	-15.15237	0.0089459703	8.1972072	1
313.55075	5.9556999	0.011743976	8.1074234	1
325.28909	-7.2140598	0.017414965	8.2149888	1
319.26437	16.70677	0.003136537	8.10416	1
329.78152	-9.26684	0.004521098	8.2357544	1
330.17841	-9.4137497	0.0081424793	8.3051319	1
317.19043	12.40447	0.012882942	8.2693556	1
42.145889	15.40462	0.008030403	8.3698418	1
313.56335	13.05516	0.0082786948	8.3444835	1
318.14072	-8.9945698	0.010882264	8.2772031	1
312.94238	-12.77781	0.0092369162	8.3989588	1
326.80554	9.3370895	9.7073458E-4	8.2705279	1
322.24988	13.75785	0.0084116481	8.2888273	1
325.43021	-7.2048802	0.010511773	8.4162482	1
328.33627	-10.3926	0.010248843	8.4905699	1
51.89455	13.74746	0.014697944	8.5080209	1
329.42609	-10.80934	0.0031223354	8.1351233	1
303.27484	14.12122	0.011298452	8.5382759	1
308.14694	-16.567869	0.0081368828	8.5291174	1
318.95682	-6.2715998	0.010045309	8.3200448	1
327.52551	-11.00377	0.014981839	8.5597495	1
306.68787	13.22867	0.010679891	8.556682	1
307.06818	16.56291	0.009368851	8.516299	1
321.5726	15.7968	0.005759405	8.5579648	1
321.19592	13.17837	0.0086834855	8.568529	1
326.88013	14.85328	0.0092346876	8.5519529	1
44.99144	18.152309	0.0078172493	8.5762905	1
317.84406	17.24851	0.0051557949	8.4424002	1
326.728	-11.29471	0.0075186523	8.6275184	1
327.19064	-8.7588902	0.010154834	8.6683279	1
321.65854	-15.57679	0.015144152	8.6771658	1
310.18439	14.1241	8.3551795E-4	8.4451761	1
45.906582	-11.76757	0.01145008	8.6796663	1
54.156719	-17.26141	0.016353457	8.7432688	1
344.21271	11.50013	0.014367986	8.7081727	1
305.77472	10.80302	0.012034967	8.6981729	1
43.593769	5.26368	0.0091595584	8.6567594	1
332.06949	-15.866	0.014791362	8.6752607	1
326.05621	-7.63448	0.010090351	8.7331611	1
320.85907	-14.98611	0.015509502	8.7601042	1
340.77246	19.671049	0.017524963	8.6562705	1
329.073	-6.6977301	0.016363999	8.7532961	1
310.7515	11.05423	0.012419962	8.7731644	1
309.21826	13.49918	0.0090330429	8.7054325	1
315.14252	17.310711	0.008277389	8.8274799	1
306.89618	6.7235198	0.011203057	8.7260298	1
60.66478	9.6766796	0.013763415	8.7916192	1
319.02765	-14.12903	0.010613112	8.8245095	1
306.27551	16.313391	0.0094131975	8.7684143	1
317.98154	-5.20752	0.0094715611	8.7305649	1
303.95416	13.10832	0.013748617	8.8165818	1
53.654942	13.07633	0.014014644	8.8492651	1
307.94455	15.31193	0.0086676609	8.9354887	1
331.70099	-12.1662	0.008283787	8.8774966	1
328.77982	-6.74647	0.016800872	8.8764156	1
313.29849	-16.495041	0.0088084707	8.698852	1
19.40987	14.34859	0.0055711607	8.8654767	1
317.59143	12.37749	0.013890686	8.8809471	1
0.57339001	9.2699604	0.029290797	8.8312281	1
50.91993	6.8566499	0.016973034	8.8958569	1
305.62555	19.207109	0.0093280988	8.8841938	1
50.020222	9.1956701	0.016454856	8.9195284	1
305.3457	-14.9753	0.007908512	8.9625271	1
329.57779	-15.04731	0.014876336	8.7994784	1
307.76807	5.04423	0.0087845988	8.9847906	1
298.36993	15.16648	0.016494654	8.9666304	1
308.50809	18.85511	0.012070421	8.938264	1
325.92386	-7.6634002	0.016403295	8.968396	1
326.33249	-8.0371704	0.016816459	8.9514554	1
55.438839	17.545361	0.016480864	8.9445957	1
316.17285	11.39587	0.0088197107	8.9338816	1
331.37762	18.92082	0.013387911	8.9846541	1
326.60895	14.3489	0.0091875369	9.0888309	1
325.50168	-7.0816498	0.01573908	9.0346934	1
299.10294	-11.215	0.0060295743	8.9896645	1
307.77841	15.3543	0.0090569165	9.0004942	1
49.125099	11.99981	0.016681118	9.0591083	1
295.09482	8.6653605	0.013354083	9.0255675	1
322.65253	14.35351	0.0087436183	9.1286847	1
350.97015	-12.39241	0.019767503	8.9950073	1
317.21631	14.53631	0.0090403323	9.0304511	1
350.99677	13.58346	0.013618339	8.986247	1
353.86475	-15.74483	0.019619306	9.0636278	1
54.592411	13.91933	0.012081969	9.0212939	1
49.299599	12.08878	0.016499804	9.0876439	1
315.72501	8.1480303	0.0098913509	9.0926483	1
51.126888	17.35067	0.017345003	9.0968096	1
320.60901	-6.4115601	0.014732455	9.0781093	1
56.05571	-17.17535	0.015514369	9.013116	1
45.997532	16.540051	0.010811637	9.1350217	1
315.43277	-11.66433	0.014345697	9.1111163	1
325.12537	-7.5988498	0.020356604	9.1455123	1
324.57104	-14.04869	0.015463482	9.0699856	1
324.76764	-5.6992502	0.016105972	9.1126341	1
324.86346	-7.05056	0.014280662	9.1589486	1
298.26785	10.01112	0.01338982	9.1286591	1
326.23441	-5.8085299	0.018264753	9.1881641	1
324.91513	-9.2997904	0.015424404	9.1488858	1
355.31952	-8.2810402	0.010248316	9.1585688	1
323.13065	-5.8656602	0.013876739	9.1589111	1
333.9274	14.48736	0.014928099	9.237612	1
312.75372	-12.17019	0.0092520804	9.1659981	1
48.866081	10.17918	0.014726583	9.1750943	1
312.86261	12.66546	0.0094932023	9.2176202	1
34.144421	13.7566	0.0068290769	9.1697349	1
330.07495	-18.66271	0.015736727	9.2146867	1
326.96826	-15.83241	0.013729076	9.185531	1
51.25185	17.20479	0.014502167	9.2105182	1
328.58643	-19.808661	0.017737665	9.2208153	1
55.473259	14.56848	0.01133661	9.2183745	1
324.2348	-6.3354998	0.017333048	9.3377791	1
41.244949	13.20765	0.0093629132	9.2182843	1
57.98983	-18.098	0.016211069	9.1859036	1
304.14078	-12.66906	0.0088081433	9.2128511	1
33.571571	14.17795	0.0068382662	9.3297586	1
336.17035	-17.09897	0.015958408	9.2272554	1
324.7933	-6.4235601	0.014487699	9.2394804	1
314.2272	12.92194	0.0081906865	9.2572561	1
343.41342	9.7652903	0.014266554	9.2639129	1
321.87695	6.1902599	0.013117946	9.2749602	1
10.31096	19.29233	0.023201893	9.2777684	1
328.60846	11.52358	0.014121961	9.274541	1
51.275169	16.555441	0.015366377	9.3007363	1
0.14825	-11.30738	0.018330492	9.3833329	1
43.644279	11.88152	0.018164438	9.2879077	1
306.60034	18.139629	0.015508089	9.3451006	1
57.092319	12.05664	0.01582939	9.3199249	1
52.057011	18.504471	0.010693645	9.300717	1
313.21738	13.6403	0.011172096	9.3139503	1
337.58685	11.42949	0.013995218	9.2602154	1
355.57077	-18.26174	0.016170439	9.3267992	1
318.20233	5.6151099	0.0089946473	9.3363329	1
56.850868	11.72046	0.013089215	9.351886	1
323.48944	-19.75942	0.011376774	9.3204782	1
351.08136	13.50473	0.013206088	9.4431871	1
55.35043	-16.374531	0.015689791	9.3845664	1
333.3837	16.95561	0.013969984	9.2701508	1
308.26468	18.93314	0.010681419	9.3476854	1
325.11691	-7.1939001	0.014667687	9.372943	1
49.643261	17.065281	0.019053717	9.3941827	1
333.54657	-15.38981	0.01598516	9.3863245	1
49.792561	-17.1471	0.016767908	9.3283308	1
17.4125	13.17911	0.024278938	9.2655095	1
52.943279	-14.99301	0.018764669	9.4124436	1
25.082911	15.38423	0.023444386	9.4503858	1
318.86743	-17.786949	0.018756099	9.184421	1
55.35199	12.5966	0.016241109	9.4209803	1
310.69022	10.99328	0.011315336	9.4673193	1
315.65637	11.72209	0.010086275	9.4611512	1
328.55173	-17.848921	3.3984783E-4	9.4818854	1
36.47747	8.0739298	0.0044706926	9.3926232	1
327.30353	-5.54182	0.0084797227	9.4070033	1
357.17886	16.83819	0.013172801	9.385101	1
329.03259	-7.1981001	0.0044904357	9.3016748	1
307.80936	5.0187101	0.018578342	9.4199664	1
335.5336	-19.610109	0.01455629	9.365657	1
324.45041	-6.2047801	0.016774617	9.4553479	1
331.06042	-16.071039	0.017244928	9.3875536	1
330.43802	16.94364	0.014540321	9.4576159	1
319.83505	-11.50246	0.01495347	9.3586765	1
308.10291	15.35799	0.0097929465	9.473394	1
351.05014	-13.43095	0.019729211	9.4919091	1
296.1438	-19.8431	0.0058058085	9.3920847	1
41.404991	10.26275	0.0088258241	9.4448971	1
326.12317	13.98096	0.014735365	9.4641164	1
51.808632	13.88265	0.014809545	9.5053073	1
307.17493	19.16338	0.01007467	9.472121	1
353.32269	-14.36093	0.019321947	9.2668683	1
17.10405	13.00935	0.026532187	9.5332356	1
314.91534	5.3201599	0.012313231	9.5068899	1
324.59854	-9.7821102	0.012037256	9.4351793	1
314.41168	7.79038	0.012157929	9.4554895	1
27.132179	10.522	0.024840588	9.4779375	1
355.19009	-9.2832298	0.025096102	9.5385875	1
43.383869	-10.88568	0.020140853	9.5029611	1
325.12131	-6.8824601	0.012094791	9.4703273	1
43.127819	-19.371771	0.018560996	9.4949218	1
295.8822	9.0571499	0.014147416	9.4886062	1
320.30173	-10.10796	0.011542464	9.6059049	1
310.50592	12.35625	0.011128784	9.4288385	1
312.90726	13.13407	0.011699116	9.487308	1
330.83295	15.83722	0.014830356	9.534361	1
54.261539	-15.87699	0.014758747	9.5261767	1
303.98178	19.734039	0.011849029	9.4856942	1
331.39755	-13.23804	0.0099461793	9.6177894	1
49.225052	-14.59279	0.01972386	9.5278957	1
326.62839	-9.41049	0.015211093	9.5323382	1
318.82053	-10.10189	0.015597143	9.5433291	1
335.89435	12.97728	0.013995822	9.6362174	1
308.41641	18.69961	0.013453584	9.4838235	1
323.91278	-9.0931797	0.011162698	9.5009264	1
335.08044	-16.36297	0.013925407	9.5350356	1
308.8735	14.23563	0.009062001	9.6455069	1
325.33548	-5.8183398	0.016159574	9.5407711	1
8.7918701	-8.0309	0.021746784	9.5600594	1
32.590439	-13.07357	0.010636057	9.5915689	1
325.69354	-8.6920605	0.015787649	9.6118177	1
327.56656	19.081659	0.023626978	9.5658505	1
50.693291	6.6902499	0.016219813	9.6909261	1
334.13614	16.18326	0.013845204	9.6018299	1
339.56705	9.6417503	0.026528718	9.5882271	1
339.34515	-14.36473	0.011618619	9.5451012	1
356.78833	14.10496	0.020009328	9.6146246	1
45.689812	19.515039	0.018611542	9.5550515	1
311.9364	9.1758499	0.011290363	9.4682553	1
0.55495	-17.773569	0.017356986	9.4588398	1
328.57858	18.889351	0.009098154	9.5726003	1
48.374001	17.84457	0.019989264	9.5615738	1
13.51828	-12.84427	0.021713601	9.6159755	1
325.1889	-7.05969	0.018223797	9.6610598	1
51.13588	14.98814	0.014131246	9.6455652	1
341.62241	-14.93774	0.017707829	9.6477389	1
356.95007	-13.50409	0.014304515	9.5970106	1
310.49191	12.44833	0.0097245032	9.6412175	1
303.58612	13.31703	0.00586815	9.6012468	1
337.19955	-18.114309	0.016421206	9.7354421	1
309.23804	9.0033798	0.0036711276	9.4965491	1
319.00592	6.35216	0.014916244	9.594581	1
47.22287	10.80392	0.015523951	9.6711406	1
324.8298	-6.8509402	0.017928725	9.6653047	1
4.53897	18.27352	0.026298776	9.6776425	1
320.34943	-10.06765	0.011662846	9.7272144	1
307.62634	9.1539602	0.011742149	9.6854188	1
336.32715	11.30023	0.02460186	9.6743309	1
311.28763	-15.3131	0.0087250721	9.6056371	1
297.91348	19.171431	0.0084598195	9.6559514	1
328.6095	18.928671	0.023852141	9.6654235	1
333.57159	16.292801	0.013601226	9.696203	1
12.38669	12.06478	0.028026424	9.7060255	1
302.1683	19.53108	0.0098374097	9.6415089	1
334.26834	-18.882441	0.0098825691	9.5526257	1
325.94919	-8.9352903	0.016969085	9.5458464	1
359.59042	8.51789	0.024044796	9.6139138	1
351.91589	-14.3461	0.020530258	9.6709553	1
327.29791	-12.21206	0.016028889	9.6544363	1
301.19806	-5.73067	0.01661466	9.6519384	1
51.79858	-17.113621	0.01627196	9.6020601	1
46.968048	10.54574	0.017395785	9.5999399	1
48.8009	16.5459	0.017876909	9.6831717	1
327.85422	-9.1665297	0.0062850717	9.5953267	1
317.6944	15.09285	0.0092025508	9.7708698	1
329.60898	-9.4398899	0.008442388	9.699907	1
325.03241	-6.4530902	0.017762792	9.6978798	1
298.52768	19.41468	0.00875998	9.3977271	1
307.39017	7.9945202	0.01290091	9.727402	1
313.13223	7.7744298	0.015032356	9.7248792	1
296.3989	15.17036	0.017114455	9.7312192	1
301.85168	-9.7501097	0.022736439	9.6875821	1
55.489841	-17.9265	0.027600982	9.7129473	1
308.26968	-13.66945	0.0078359386	9.6833392	1
36.255638	14.57981	0.02128372	9.6568787	1
331.80298	-15.89081	0.011869465	9.7187467	1
333.14368	-16.896099	0.020344337	9.7474802	1
322.48245	6.3242798	0.03399214	9.5551038	1
12.75361	17.18412	0.029470989	9.7496845	1
336.23456	11.15405	0.022102183	9.7229663	1
24.367649	12.72697	0.034036883	9.7582157	1
327.04614	-9.2141504	0.017546788	9.7513267	1
322.03995	-10.7136	0.021136596	9.7105032	1
53.580559	11.18082	0.014639048	9.7618694	1
57.250549	-6.0113401	0.014145949	9.7596023	1
32.664009	14.41829	0.0063188632	9.682414	1
325.67538	-7.4114699	0.016706331	9.7281736	1
45.253941	11.59421	0.017716342	9.7407602	1
55.846519	-18.124781	0.02764194	9.7110513	1
18.07016	13.56807	0.021370778	9.7701007	1
300.30585	19.18071	0.0089700625	9.6362696	1
318.44406	15.30223	0.0061512156	9.6769798	1
326.51877	-7.9033499	0.016471206	9.7125706	1
48.35886	17.9751	0.017836906	9.7490692	1
328.18408	-15.87472	0.016161781	9.7317767	1
298.65265	-10.49048	0.01639433	9.1913736	1
1.61411	-15.56733	0.019442188	9.7341756	1
30.3549	-6.94877	0.025651654	9.7579997	1
324.4917	-7.18716	0.014950772	9.7156699	1
304.32932	11.91084	0.01592702	9.7471754	1
329.40817	-16.70162	0.015733969	9.73668	1
327.48816	-10.97272	0.013613643	9.6182349	1
37.944771	17.45685	0.0099248598	9.668734	1
331.30573	-14.79067	0.015183094	9.7422663	1
305.32172	15.57189	0.016010043	9.7803883	1
43.940392	13.33952	0.018039812	9.7745883	1
29.828369	-17.558241	0.024303117	9.8295712	1
304.71555	12.49991	0.0036249824	9.486429	1
50.48341	15.40878	0.010987975	9.8004763	1
327.77542	13.8547	0.016535593	9.7827353	1
350.83206	10.69177	0.024004412	9.7818112	1
327.80881	-6.9242601	0.047177402	9.8411213	1
54.137959	-17.315701	0.016309773	9.8961567	1
324.177	-6.8810701	0.010336228	9.770796	1
327.14267	12.9867	0.015196375	9.6543001	1
351.87292	18.11162	0.014308916	9.8010214	1
313.27017	13.47951	0.0087906183	9.6108065	1
52.262192	18.37418	0.010820532	9.8020445	1
324.91336	-6.3292599	0.015119161	9.798102	1
335.2995	8.9645395	0.024354566	9.8217017	1
325.51019	-5.8957901	0.016768941	9.8103338	1
309.90579	18.197929	0.011987982	9.7660518	1
63.926651	16.951401	0.018931815	9.8388707	1
303.6684	18.052799	0.023012527	9.7592855	1
336.3241	-12.53128	0.022679533	9.767437	1
323.23557	-5.21878	0.016490809	9.8446208	1
332.35251	-14.69058	0.016379914	9.7253361	1
0.33087999	13.19066	0.01967873	9.6247805	1
327.37488	-13.56863	0.016016535	9.8104047	1
311.08691	9.6617603	0.01176761	9.7834849	1
346.13715	16.812189	0.015651751	9.8444688	1
329.94882	-17.420879	0.015888005	9.7890751	1
315.89523	8.7218704	0.013955801	9.8771137	1
52.394871	19.387131	0.016150443	9.8377476	1
305.0451	5.5808301	0.017852897	9.79811	1
55.23	-14.20309	0.015750475	9.8567222	1
333.77283	-13.69852	0.0084978236	9.8690499	1
52.325779	-19.99362	0.015357624	9.8187145	1
358.13095	-8.2613001	0.018677855	9.8242212	1
315.51855	17.259001	0.0073631943	9.8661166	1
318.33646	10.32851	0.01247498	9.7153054	1
312.69177	7.5872698	0.013500976	9.8779454	1
326.90298	-10.45674	0.015742564	9.8717022	1
18.77696	-12.0197	0.022223809	9.9302761	1
52.86124	-9.8919401	0.015372813	9.8787529	1
351.64029	-12.41414	0.020278621	9.8513125	1
321.63751	10.35055	0.015006641	9.832813	1
62.552921	-16.717569	0.019727181	9.7499043	1
336.23309	-12.46414	0.016190175	9.8338498	1
0.29530001	-18.78261	0.017759765	9.836872	1
320.37711	-12.46218	0.010927663	9.8483202	1
53.978931	12.23645	0.013399046	9.8646829	1
